code,baseyear,lineupyear,survname,welfaretype,sample,vintage,geo_code,poor215_ln,poor365_ln,poor685_ln,prosgap2017,geo_code2_new
SLE,2018,2021,SLIHS,CONS,Western Area,Fall 2024,SLE_2015_GAUL1_2657,0.0432,0.2889,0.705,5.689692,SLE_2015_ADMx_221_1
SLV,2021,2021,EHPM,INC,Ahuachapan,Fall 2024,SLV_2015_GAUL1_1184,0.05656767,0.14606745,0.44090694,4.8974379,SLV_2015_ADM1_1184
SLV,2021,2021,EHPM,INC,San Vicente,Fall 2024,SLV_2015_GAUL1_1194,0.04344228,0.12435641,0.34731991,3.9625827,SLV_2015_ADM1_1194
SLV,2021,2021,EHPM,INC,Usulutan,Fall 2024,SLV_2015_GAUL1_1197,0.03868285,0.10816263,0.34542167,4.0736115,SLV_2015_ADM1_1197
SLV,2021,2021,EHPM,INC,San Miguel,Fall 2024,SLV_2015_GAUL1_1192,0.03729632,0.0913024,0.27993537,3.700049,SLV_2015_ADM1_1192
SLV,2021,2021,EHPM,INC,Morazan,Fall 2024,SLV_2015_GAUL1_1191,0.06789973,0.17201473,0.40242747,4.9470684,SLV_2015_ADM1_1191
SLV,2021,2021,EHPM,INC,La Union,Fall 2024,SLV_2015_GAUL1_1190,0.05149281,0.1262843,0.35214381,4.3044827,SLV_2015_ADM1_1190
SLV,2021,2021,EHPM,INC,Santa Ana,Fall 2024,SLV_2015_GAUL1_1195,0.05100054,0.12082542,0.30859942,4.6995114,SLV_2015_ADM1_1195
SLV,2021,2021,EHPM,INC,Sonsonate,Fall 2024,SLV_2015_GAUL1_1196,0.04107551,0.0859546,0.33731728,4.0904235,SLV_2015_ADM1_1196
SLV,2021,2021,EHPM,INC,Chalatenango,Fall 2024,SLV_2015_GAUL1_1186,0.05973412,0.12494452,0.35746149,4.4371904,SLV_2015_ADM1_1186
SLV,2021,2021,EHPM,INC,La Libertad,Fall 2024,SLV_2015_GAUL1_1188,0.02919464,0.05362784,0.23500496,3.1227071,SLV_2015_ADM1_1188
SLV,2021,2021,EHPM,INC,San Salvador,Fall 2024,SLV_2015_GAUL1_1193,0.01368802,0.03706031,0.17503048,2.7553722,SLV_2015_ADM1_1193
SLV,2021,2021,EHPM,INC,Cuscatlan,Fall 2024,SLV_2015_GAUL1_1187,0.041029,0.08352561,0.28411644,3.6607971,SLV_2015_ADM1_1187
SLV,2021,2021,EHPM,INC,La Paz,Fall 2024,SLV_2015_GAUL1_1189,0.03594717,0.12638682,0.36627624,4.0188069,SLV_2015_ADM1_1189
SLV,2021,2021,EHPM,INC,Cabanas,Fall 2024,SLV_2015_GAUL1_1185,0.07916002,0.17042487,0.4039134,5.1919078,SLV_2015_ADM1_1185
SRB,2019,2021,HBS,CONS,City of Belgrade (RS11),Fall 2024,SRB_2021_NUTS2_RS11,0.0013,0.0016,0.0174,1.3140738,SRB_2015_ADMx_NUTS_RS11
SRB,2019,2021,HBS,CONS,Region Šumadije i Zapadne Srbije (RS21),Fall 2024,SRB_2021_NUTS2_RS21,0.0156,0.0404,0.0981,1.8100578,SRB_2015_ADMx_NUTS_RS21
SRB,2019,2021,HBS,CONS,Autonomous Province of Vojvodina (RS12),Fall 2024,SRB_2021_NUTS2_RS12,0.0193,0.0269,0.0627,1.5858311,SRB_2015_ADMx_NUTS_RS12
SRB,2019,2021,HBS,CONS,Region Južne i Istočne Srbije (RS22),Fall 2024,SRB_2021_NUTS2_RS22,0.0109,0.0236,0.1081,1.8299621,SRB_2015_ADMx_NUTS_RS22
SSD,2016,2021,HFS-W3,CONS,National,Fall 2024,SSD_2020_WB0,0.7247,0.8964,0.9771,,
STP,2017,2021,IOF,CONS,Sao Tome,Fall 2024,STP_2015_GAUL1_2621,0.1525,0.4492,0.8021,7.5020911,STP_2015_ADM1_2621
STP,2017,2021,IOF,CONS,Principe,Fall 2024,STP_2015_GAUL1_2620,0.0358,0.1431,0.4708,4.5912087,STP_2015_ADM1_2620
SUR,2022,2021,SSLC,CONS,National,Fall 2024,SUR_2020_WB0,0.011,0.0416,0.1772,,
SVK,2020,2021,EU-SILC,INC,National,Fall 2024,SVK_2020_WB0,0.001,0.0071,0.0238,1.296877,
SVN,2021,2021,EU-SILC,INC,National,Fall 2024,SVN_2020_WB0,0,0,0.0014,0.63210047,
SWE,2021,2021,EU-SILC,INC,Östra Sverige (SE1),Fall 2024,SWE_2021_NUTS1_SE1,0.0064,0.0085,0.0146,1.0556808,SWE_2015_ADMx_NUTS_SE1
SWE,2021,2021,EU-SILC,INC,Södra Sverige (SE2),Fall 2024,SWE_2021_NUTS1_SE2,0.0069,0.009,0.0151,1.1491333,SWE_2015_ADMx_NUTS_SE2
SWE,2021,2021,EU-SILC,INC,Norra Sverige (SE3),Fall 2024,SWE_2021_NUTS1_SE3,0.0042,0.0061,0.0106,0.98436982,SWE_2015_ADMx_NUTS_SE3
SWZ,2016,2021,HIES,CONS,Hhohho,Fall 2024,SWZ_2015_GAUL1_2782,0.2924,0.5012,0.7329,9.5633658,SWZ_2015_ADM1_2782
SWZ,2016,2021,HIES,CONS,Manzini,Fall 2024,SWZ_2015_GAUL1_2784,0.238,0.477,0.7054,8.5245525,SWZ_2015_ADM1_2784
SWZ,2016,2021,HIES,CONS,Shiselweni,Fall 2024,SWZ_2015_GAUL1_2785,0.3703,0.6344,0.8523,11.540187,SWZ_2015_ADM1_2785
SWZ,2016,2021,HIES,CONS,Lubombo,Fall 2024,SWZ_2015_GAUL1_2783,0.4555,0.671,0.8396,12.996253,SWZ_2015_ADM1_2783
SYC,2018,2021,HBS,INC,Central 1 Mahe,Fall 2024,SYC_2010_UN2_SC11,0.0121,0.0188,0.0921,1.912486,SYC_2015_GADMx_203_1
SYC,2018,2021,HBS,INC,Central 2 Mahe,Fall 2024,SYC_2010_UN2_SC12,0,0.0155,0.0794,1.8385019,SYC_2015_GADMx_203_2
SYC,2018,2021,HBS,INC,East Mahe,Fall 2024,SYC_2010_UN2_SC13,0.002,0.0063,0.0642,1.6376214,SYC_2015_GADMx_203_3
SYC,2018,2021,HBS,INC,North Mahe,Fall 2024,SYC_2010_UN2_SC15,0.003,0.0065,0.0329,1.3103122,SYC_2015_GADMx_203_4
SYC,2018,2021,HBS,INC,Praslin & La Digue,Fall 2024,SYC_2010_UNx_6,0.0049,0.0064,0.0403,1.5432342,SYC_2015_GADMx_203_5
SYC,2018,2021,HBS,INC,West Mahe,Fall 2024,SYC_2010_UN2_SC14,0.0038,0.0179,0.0562,1.6963569,SYC_2015_GADMx_203_6
SYR,2022,2021,HNAP,CONS,National,Fall 2024,SYR_2020_WB0,0.2113,0.6149,0.9349,,
TCD,2022,2021,EHCVM,CONS,Batha,Fall 2024,TCD_2022_GADM1_TCD.2_1,0.3604,0.777,0.9675,10.537808,TCD_2015_GADM1_47_2
TCD,2022,2021,EHCVM,CONS,Mandoul,Fall 2024,TCD_2022_GADM1_TCD.13_1,0.4226,0.7956,0.9731,14.068925,TCD_2015_GADM1_47_13
TCD,2022,2021,EHCVM,CONS,Mayo-Kebbi Est,Fall 2024,TCD_2022_GADM1_TCD.14_1,0.4122,0.6989,0.8982,11.819036,TCD_2015_GADM1_47_14
TCD,2022,2021,EHCVM,CONS,Mayo-Kebbi Ouest,Fall 2024,TCD_2022_GADM1_TCD.15_1,0.4398,0.7492,0.9699,12.076226,TCD_2015_GADM1_47_15
TCD,2022,2021,EHCVM,CONS,Moyen-Chari,Fall 2024,TCD_2022_GADM1_TCD.16_1,0.3548,0.6677,0.9293,10.751708,TCD_2015_GADM1_47_16
TCD,2022,2021,EHCVM,CONS,Ouaddaï,Fall 2024,TCD_2022_GADM1_TCD.17_1,0.214,0.5264,0.8487,8.0645421,TCD_2015_GADM1_47_17
TCD,2022,2021,EHCVM,CONS,Salamat,Fall 2024,TCD_2022_GADM1_TCD.18_1,0.1807,0.5505,0.9365,8.6207513,TCD_2015_GADM1_47_18
TCD,2022,2021,EHCVM,CONS,Tandjilé,Fall 2024,TCD_2022_GADM1_TCD.20_1,0.359,0.7485,0.9566,10.561287,TCD_2015_GADM1_47_20
TCD,2022,2021,EHCVM,CONS,Wadi Fira,Fall 2024,TCD_2022_GADM1_TCD.23_1,0.2145,0.6265,0.9272,8.9891223,TCD_2015_GADM1_47_23
TCD,2022,2021,EHCVM,CONS,Ville de N'Djamena,Fall 2024,TCD_2022_GADM1_TCD.22_1,0.0316,0.1286,0.5291,4.4800302,TCD_2015_GADM1_47_22
TCD,2022,2021,EHCVM,CONS,Barh el Ghazel,Fall 2024,TCD_2022_GADM1_TCD.1_1,0.1572,0.4939,0.886,7.7161148,TCD_2015_GADM1_47_1
TCD,2022,2021,EHCVM,CONS,Boukou & Tibesti,Fall 2024,TCD_2022_GADMx_2,0.0641,0.3722,0.7202,6.1437192,TCD_2015_GADM1_47_3_21
TCD,2022,2021,EHCVM,CONS,Ennedi Est & Ennedi Ouest,Fall 2024,TCD_2022_GADMx_20,0.0774,0.3503,0.8124,6.559469,TCD_2015_GADM1_47_5_6
TCD,2022,2021,EHCVM,CONS,Sila,Fall 2024,TCD_2022_GADM1_TCD.19_1,0.399,0.8298,0.984,11.255221,TCD_2015_GADM1_47_19
TCD,2022,2021,EHCVM,CONS,Chari-Baguirmi,Fall 2024,TCD_2022_GADM1_TCD.4_1,0.3294,0.6835,0.951,10.140663,TCD_2015_GADM1_47_4
TCD,2022,2021,EHCVM,CONS,Guéra,Fall 2024,TCD_2022_GADM1_TCD.7_1,0.4513,0.7201,0.944,11.38503,TCD_2015_GADM1_47_7
TCD,2022,2021,EHCVM,CONS,Hadjer-Lamis,Fall 2024,TCD_2022_GADM1_TCD.8_1,0.318,0.7289,0.9413,10.125568,TCD_2015_GADM1_47_8
TCD,2022,2021,EHCVM,CONS,Kanem,Fall 2024,TCD_2022_GADM1_TCD.9_1,0.2816,0.8344,0.9767,10.1935,TCD_2015_GADM1_47_9
TCD,2022,2021,EHCVM,CONS,Lac,Fall 2024,TCD_2022_GADM1_TCD.10_1,0.1906,0.6136,0.916,8.4269073,TCD_2015_GADM1_47_10
TCD,2022,2021,EHCVM,CONS,Logone Occidental,Fall 2024,TCD_2022_GADM1_TCD.11_1,0.4419,0.7142,0.8987,11.518969,TCD_2015_GADM1_47_11
TCD,2022,2021,EHCVM,CONS,Logone Oriental,Fall 2024,TCD_2022_GADM1_TCD.12_1,0.4906,0.7227,0.9201,13.713716,TCD_2015_GADM1_47_12
TGO,2021,2021,EHCVM,CONS,Maritime,Fall 2024,TGO_2015_GAULx_2972,0.3142,0.6903,0.9303,9.6510271,TGO_2015_ADMx_243_1
TGO,2021,2021,EHCVM,CONS,Plateaux,Fall 2024,TGO_2015_GAUL1_2973,0.2784,0.685,0.9438,9.5233254,TGO_2015_ADM1_2973
TGO,2021,2021,EHCVM,CONS,Centrale,Fall 2024,TGO_2015_GAUL1_2970,0.3333,0.7083,0.9483,10.212769,TGO_2015_ADM1_2970
TGO,2021,2021,EHCVM,CONS,Kara,Fall 2024,TGO_2015_GAUL1_2971,0.3886,0.7322,0.9468,11.320135,TGO_2015_ADM1_2971
TGO,2021,2021,EHCVM,CONS,Savanes,Fall 2024,TGO_2015_GAUL1_2974,0.5299,0.8104,0.9591,13.155804,TGO_2015_ADM1_2974
TGO,2021,2021,EHCVM,CONS,Golfe,Fall 2024,TGO_2015_GAUL2_27394,0.0278,0.2292,0.6378,5.071799,TGO_2015_ADM2_27394
THA,2021,2021,SES,CONS,Bangkok,Fall 2024,THA_2015_GAUL1_2853,0,0.0004,0.0026,1.1999658,THA_2015_ADM1_2853
THA,2021,2021,SES,CONS,Samut Prakarn,Fall 2024,THA_2015_GAUL1_2906,0,0,0.02,1.3885971,THA_2015_ADM1_2906
THA,2021,2021,SES,CONS,Nonthaburi,Fall 2024,THA_2015_GAUL1_2885,0,0,0.0026,1.1012344,THA_2015_ADM1_2885
THA,2021,2021,SES,CONS,Pathum Thani,Fall 2024,THA_2015_GAUL1_2886,0,0,0.0084,1.4410745,THA_2015_ADM1_2886
THA,2021,2021,SES,CONS,Phra Nakhon Si Ayudhya,Fall 2024,THA_2015_GAUL1_2896,0,0,0.0349,1.8129054,THA_2015_ADM1_2896
THA,2021,2021,SES,CONS,Ang Thong,Fall 2024,THA_2015_GAUL1_2852,0,0.0071,0.1924,2.5965406,THA_2015_ADM1_2852
THA,2021,2021,SES,CONS,Lopburi,Fall 2024,THA_2015_GAUL1_2871,0,0,0.0517,1.9689209,THA_2015_ADM1_2871
THA,2021,2021,SES,CONS,Singburi,Fall 2024,THA_2015_GAUL1_2912,0,0.0061,0.0899,2.2715681,THA_2015_ADM1_2912
THA,2021,2021,SES,CONS,Chainat,Fall 2024,THA_2015_GAUL1_2856,0,0.0066,0.1308,2.4012377,THA_2015_ADM1_2856
THA,2021,2021,SES,CONS,Saraburi,Fall 2024,THA_2015_GAUL1_2909,0,0.0049,0.0555,1.7770012,THA_2015_ADM1_2909
THA,2021,2021,SES,CONS,Chonburi,Fall 2024,THA_2015_GAUL1_2861,0,0,0.002,1.3402889,THA_2015_ADM1_2861
THA,2021,2021,SES,CONS,Rayong,Fall 2024,THA_2015_GAUL1_2902,0,0,0.0018,1.413876,THA_2015_ADM1_2902
THA,2021,2021,SES,CONS,Chanthaburi,Fall 2024,THA_2015_GAUL1_2858,0,0.0047,0.063,1.9344045,THA_2015_ADM1_2858
THA,2021,2021,SES,CONS,Trad,Fall 2024,THA_2015_GAUL1_2919,0,0,0.1021,2.2058198,THA_2015_ADM1_2919
THA,2021,2021,SES,CONS,Chachoengsao,Fall 2024,THA_2015_GAUL1_2855,0,0,0.0082,1.6351681,THA_2015_ADM1_2855
THA,2021,2021,SES,CONS,Prachuap Khilikhan,Fall 2024,THA_2015_GAUL1_2899,0,0,0.0527,1.8120642,THA_2015_ADM1_2899
THA,2021,2021,SES,CONS,Nakhon Nayok,Fall 2024,THA_2015_GAUL1_2875,0,0,0.0896,2.1399414,THA_2015_ADM1_2875
THA,2021,2021,SES,CONS,Sa Kaeo,Fall 2024,THA_2015_GAUL1_2904,0,0,0.1649,2.6131492,THA_2015_ADM1_2904
THA,2021,2021,SES,CONS,Nakhon Ratchasima,Fall 2024,THA_2015_GAUL1_2878,0,0.0306,0.3326,3.1470156,THA_2015_ADM1_2878
THA,2021,2021,SES,CONS,Buriram,Fall 2024,THA_2015_GAUL1_2854,0,0.0044,0.1898,2.5800875,THA_2015_ADM1_2854
THA,2021,2021,SES,CONS,Surin,Fall 2024,THA_2015_GAUL1_2917,0,0.008,0.2091,2.546514,THA_2015_ADM1_2917
THA,2021,2021,SES,CONS,Si Saket,Fall 2024,THA_2015_GAUL1_2911,0,0.0335,0.3475,3.2405839,THA_2015_ADM1_2911
THA,2021,2021,SES,CONS,Ubon Ratchathani,Fall 2024,THA_2015_GAUL1_2921,0,0.0066,0.2888,2.9947229,THA_2015_ADM1_2921
THA,2021,2021,SES,CONS,Yasothon,Fall 2024,THA_2015_GAUL1_2926,0,0,0.1199,2.5684657,THA_2015_ADM1_2926
THA,2021,2021,SES,CONS,Chaiyaphum,Fall 2024,THA_2015_GAUL1_2857,0,0,0.1363,2.5559602,THA_2015_ADM1_2857
THA,2021,2021,SES,CONS,Amnat Charoen,Fall 2024,THA_2015_GAUL1_2851,0,0.003,0.2006,2.831042,THA_2015_ADM1_2851
THA,2021,2021,SES,CONS,Bung Kan & Bung Khla & Bung Khong Long & Pak Khat & Phon Charoen & Seka & Si Wichai & So Phisai,Fall 2024,THA_2015_GAULx_38,0,0,0.0663,2.3136379,THA_2015_ADMx_240_1
THA,2021,2021,SES,CONS,Nong Bua Lamphu,Fall 2024,THA_2015_GAUL1_2883,0.0021,0.0254,0.2963,2.9908229,THA_2015_ADM1_2883
THA,2021,2021,SES,CONS,Khon Kaen,Fall 2024,THA_2015_GAUL1_2866,0.0033,0.0033,0.0304,2.1352403,THA_2015_ADM1_2866
THA,2021,2021,SES,CONS,Udon Thani,Fall 2024,THA_2015_GAUL1_2922,0,0.0022,0.1825,2.5182998,THA_2015_ADM1_2922
THA,2021,2021,SES,CONS,Loei,Fall 2024,THA_2015_GAUL1_2870,0,0,0.0369,2.021563,THA_2015_ADM1_2870
THA,2021,2021,SES,CONS,Muang Nong Khai & Phon Phisai & Sangkhom & Si Chiang Mai & Tha Bo,Fall 2024,THA_2015_GAULx_43,0,0.0026,0.1201,2.4057734,THA_2015_ADMx_240_2
THA,2021,2021,SES,CONS,Maha Sarakham,Fall 2024,THA_2015_GAUL1_2873,0,0,0.0928,2.2869916,THA_2015_ADM1_2873
THA,2021,2021,SES,CONS,Roi Et,Fall 2024,THA_2015_GAUL1_2903,0,0,0.1071,2.4210401,THA_2015_ADM1_2903
THA,2021,2021,SES,CONS,Kalasin,Fall 2024,THA_2015_GAUL1_2863,0,0.017,0.3357,3.2184637,THA_2015_ADM1_2863
THA,2021,2021,SES,CONS,Sakon Nakhon,Fall 2024,THA_2015_GAUL1_2905,0,0,0.1457,2.5990682,THA_2015_ADM1_2905
THA,2021,2021,SES,CONS,Nakhon Phanom,Fall 2024,THA_2015_GAUL1_2877,0,0.0193,0.2797,2.9468562,THA_2015_ADM1_2877
THA,2021,2021,SES,CONS,Mukdahan,Fall 2024,THA_2015_GAUL1_2874,0,0.0014,0.0786,2.3634522,THA_2015_ADM1_2874
THA,2021,2021,SES,CONS,Chiang Mai,Fall 2024,THA_2015_GAUL1_2859,0,0.0026,0.1459,2.329871,THA_2015_ADM1_2859
THA,2021,2021,SES,CONS,Lamphun,Fall 2024,THA_2015_GAUL1_2869,0,0.0046,0.1076,2.1053608,THA_2015_ADM1_2869
THA,2021,2021,SES,CONS,Lampang,Fall 2024,THA_2015_GAUL1_2868,0,0,0.1733,2.5571242,THA_2015_ADM1_2868
THA,2021,2021,SES,CONS,Uttaradit,Fall 2024,THA_2015_GAUL1_2924,0,0.0084,0.2586,2.8416902,THA_2015_ADM1_2924
THA,2021,2021,SES,CONS,Phrae,Fall 2024,THA_2015_GAUL1_2897,0,0.0026,0.2276,2.7797545,THA_2015_ADM1_2897
THA,2021,2021,SES,CONS,Nan,Fall 2024,THA_2015_GAUL1_2881,0,0.0055,0.1621,2.49283,THA_2015_ADM1_2881
THA,2021,2021,SES,CONS,Phayao,Fall 2024,THA_2015_GAUL1_2891,0,0.0323,0.2781,3.0785995,THA_2015_ADM1_2891
THA,2021,2021,SES,CONS,Chiang Rai,Fall 2024,THA_2015_GAUL1_2860,0,0.006,0.1927,2.753879,THA_2015_ADM1_2860
THA,2021,2021,SES,CONS,Mae Hong Son,Fall 2024,THA_2015_GAUL1_2872,0,0.0252,0.4079,3.4411778,THA_2015_ADM1_2872
THA,2021,2021,SES,CONS,Nakhon Sawan,Fall 2024,THA_2015_GAUL1_2879,0,0.0036,0.1752,2.6169609,THA_2015_ADM1_2879
THA,2021,2021,SES,CONS,Uthai Thani,Fall 2024,THA_2015_GAUL1_2923,0,0.0019,0.1592,2.6199804,THA_2015_ADM1_2923
THA,2021,2021,SES,CONS,Kampaeng Phet,Fall 2024,THA_2015_GAUL1_2864,0,0,0.0762,2.1662243,THA_2015_ADM1_2864
THA,2021,2021,SES,CONS,Tak,Fall 2024,THA_2015_GAUL1_2918,0.0058,0.0514,0.2755,3.0147856,THA_2015_ADM1_2918
THA,2021,2021,SES,CONS,Sukhothai,Fall 2024,THA_2015_GAUL1_2914,0.0012,0.0211,0.2891,3.0227996,THA_2015_ADM1_2914
THA,2021,2021,SES,CONS,Phitsanulok,Fall 2024,THA_2015_GAUL1_2895,0,0,0.038,2.1221853,THA_2015_ADM1_2895
THA,2021,2021,SES,CONS,Phichit,Fall 2024,THA_2015_GAUL1_2894,0,0,0.0847,2.2815745,THA_2015_ADM1_2894
THA,2021,2021,SES,CONS,Phetchabun,Fall 2024,THA_2015_GAUL1_2892,0,0,0.1509,2.6403912,THA_2015_ADM1_2892
THA,2021,2021,SES,CONS,Ratchaburi,Fall 2024,THA_2015_GAUL1_2901,0,0,0.0631,2.0525996,THA_2015_ADM1_2901
THA,2021,2021,SES,CONS,Kanchanaburi,Fall 2024,THA_2015_GAUL1_2865,0,0.0047,0.0944,2.2143933,THA_2015_ADM1_2865
THA,2021,2021,SES,CONS,Suphanburi,Fall 2024,THA_2015_GAUL1_2915,0,0,0.1171,2.4220203,THA_2015_ADM1_2915
THA,2021,2021,SES,CONS,Nakhon Pathom,Fall 2024,THA_2015_GAUL1_2876,0,0,0.0507,1.7463256,THA_2015_ADM1_2876
THA,2021,2021,SES,CONS,Samut Sakhon,Fall 2024,THA_2015_GAUL1_2907,0,0.009,0.0639,1.9090605,THA_2015_ADM1_2907
THA,2021,2021,SES,CONS,Samut Songkham,Fall 2024,THA_2015_GAUL1_2908,0,0,0.0759,2.0765719,THA_2015_ADM1_2908
THA,2021,2021,SES,CONS,Phetchaburi,Fall 2024,THA_2015_GAUL1_2893,0,0.0007,0.0623,2.0726936,THA_2015_ADM1_2893
THA,2021,2021,SES,CONS,Phachinburi,Fall 2024,THA_2015_GAUL1_2888,0,0,0.0351,1.9683622,THA_2015_ADM1_2888
THA,2021,2021,SES,CONS,Nakhon Si Thammarat,Fall 2024,THA_2015_GAUL1_2880,0,0.0184,0.1925,2.6119421,THA_2015_ADM1_2880
THA,2021,2021,SES,CONS,Krabi,Fall 2024,THA_2015_GAUL1_2867,0,0,0.1476,2.2277041,THA_2015_ADM1_2867
THA,2021,2021,SES,CONS,Phangnga,Fall 2024,THA_2015_GAUL1_2889,0,0,0.0592,2.0094078,THA_2015_ADM1_2889
THA,2021,2021,SES,CONS,Phuket,Fall 2024,THA_2015_GAUL1_2898,0,0,0.0106,1.4945647,THA_2015_ADM1_2898
THA,2021,2021,SES,CONS,Surat Thani,Fall 2024,THA_2015_GAUL1_2916,0,0,0.0465,1.9048558,THA_2015_ADM1_2916
THA,2021,2021,SES,CONS,Ranong,Fall 2024,THA_2015_GAUL1_2900,0,0.0167,0.2309,2.6771829,THA_2015_ADM1_2900
THA,2021,2021,SES,CONS,Chumphon,Fall 2024,THA_2015_GAUL1_2862,0,0,0.057,2.0509214,THA_2015_ADM1_2862
THA,2021,2021,SES,CONS,Songkhla,Fall 2024,THA_2015_GAUL1_2913,0,0,0.092,1.9510674,THA_2015_ADM1_2913
THA,2021,2021,SES,CONS,Satun,Fall 2024,THA_2015_GAUL1_2910,0,0.0089,0.1601,2.6115233,THA_2015_ADM1_2910
THA,2021,2021,SES,CONS,Trang,Fall 2024,THA_2015_GAUL1_2920,0,0.0105,0.1653,2.5430065,THA_2015_ADM1_2920
THA,2021,2021,SES,CONS,Phatthalung,Fall 2024,THA_2015_GAUL1_2890,0,0.0036,0.1735,2.5694433,THA_2015_ADM1_2890
THA,2021,2021,SES,CONS,Pattani,Fall 2024,THA_2015_GAUL1_2887,0,0.0273,0.4369,3.592579,THA_2015_ADM1_2887
THA,2021,2021,SES,CONS,Yala,Fall 2024,THA_2015_GAUL1_2925,0,0.017,0.2507,3.0186505,THA_2015_ADM1_2925
THA,2021,2021,SES,CONS,Narathiwat,Fall 2024,THA_2015_GAUL1_2882,0,0.0054,0.2737,2.9346875,THA_2015_ADM1_2882
TJK,2015,2021,HSITAFIEN,CONS,Dushanbe,Fall 2024,TJK_2022_GADM1_TJK.1_1,0.0028,0.0271,0.3053,3.0714119,TJK_2015_GADM1_226_1
TJK,2015,2021,HSITAFIEN,CONS,Districts of Republican Subordin,Fall 2024,TJK_2022_GADM1_TJK.5_1,0.0369,0.1469,0.4525,4.4459756,TJK_2015_ADM1_2850
TJK,2015,2021,HSITAFIEN,CONS,Khatlon,Fall 2024,TJK_2022_GADM1_TJK.3_1,0.0433,0.2126,0.6269,5.1895513,TJK_2015_ADM1_2848
TJK,2015,2021,HSITAFIEN,CONS,Sughd,Fall 2024,TJK_2022_GADM1_TJK.4_1,0.0294,0.1374,0.5569,4.548617,TJK_2015_ADM1_2849
TJK,2015,2021,HSITAFIEN,CONS,Gorno-Badakhshan,Fall 2024,TJK_2022_GADM1_TJK.2_1,0.023,0.1637,0.719,4.912469,TJK_2015_ADM1_2847
TKM,1998,2021,LSMS,CONS,National,Fall 2024,TKM_2020_WB0,0.0458,0.2013,0.5584,,
TLS,2014,2021,TLSLS,CONS,Aileu,Fall 2024,TLS_2015_GAUL1_2957,0.0483,0.3514,0.8636,6.3609757,TLS_2015_ADM1_2957
TLS,2014,2021,TLSLS,CONS,Dili,Fall 2024,TLS_2015_GAUL1_2962,0.0334,0.2896,0.7707,5.7005026,TLS_2015_ADM1_2962
TLS,2014,2021,TLSLS,CONS,Ermera,Fall 2024,TLS_2015_GAUL1_2963,0.139,0.566,0.887,7.8886282,TLS_2015_ADM1_2963
TLS,2014,2021,TLSLS,CONS,Ainaro,Fall 2024,TLS_2015_GAUL1_2958,0.0574,0.4298,0.861,6.6123527,TLS_2015_ADM1_2958
TLS,2014,2021,TLSLS,CONS,Manatuto,Fall 2024,TLS_2015_GAUL1_2966,0.0585,0.4266,0.8555,6.5010975,TLS_2015_ADM1_2966
TLS,2014,2021,TLSLS,CONS,Manufahi,Fall 2024,TLS_2015_GAUL1_2967,0.061,0.4765,0.9139,6.9714895,TLS_2015_ADM1_2967
TLS,2014,2021,TLSLS,CONS,Baucau,Fall 2024,TLS_2015_GAUL1_2959,0.0287,0.3226,0.8433,6.0649191,TLS_2015_ADM1_2959
TLS,2014,2021,TLSLS,CONS,Lautem,Fall 2024,TLS_2015_GAUL1_2964,0.0211,0.3166,0.8298,6.0852393,TLS_2015_ADM1_2964
TLS,2014,2021,TLSLS,CONS,Viqueque,Fall 2024,TLS_2015_GAUL1_2969,0.0385,0.3663,0.8398,6.268899,TLS_2015_ADM1_2969
TLS,2014,2021,TLSLS,CONS,Bobonaro,Fall 2024,TLS_2015_GAUL1_2960,0.086,0.5125,0.9118,7.3061243,TLS_2015_ADM1_2960
TLS,2014,2021,TLSLS,CONS,Covalima,Fall 2024,TLS_2015_GAUL1_2961,0.1357,0.5238,0.9143,8.052329,TLS_2015_ADM1_2961
TLS,2014,2021,TLSLS,CONS,Liquica,Fall 2024,TLS_2015_GAUL1_2965,0.0889,0.4229,0.9137,7.0927867,TLS_2015_ADM1_2965
TLS,2014,2021,TLSLS,CONS,Oecussi,Fall 2024,TLS_2015_GAUL1_2968,0.1875,0.6246,0.9015,8.3537644,TLS_2015_ADM1_2968
TON,2021,2021,HIES,CONS,Tongatapu,Fall 2024,TON_2022_GADM1_TON.4_1,0,0.015,0.2027,2.7252319,TON_2022_ADM1_1
TON,2021,2021,HIES,CONS,Vava'u,Fall 2024,TON_2022_GADM1_TON.5_1,0,0.016,0.2357,2.8698438,TON_2022_ADM1_2
TON,2021,2021,HIES,CONS,Ha'apai,Fall 2024,TON_2022_GADM1_TON.2_1,0,0.0195,0.2129,2.7616458,TON_2022_ADM1_3
TON,2021,2021,HIES,CONS,'Eua,Fall 2024,TON_2022_GADM1_TON.1_1,0,0.0209,0.327,3.2391852,TON_2022_ADM1_4
TON,2021,2021,HIES,CONS,Niuas,Fall 2024,TON_2022_GADM1_TON.3_1,0.0182,0.0463,0.3271,3.0969404,TON_2022_ADM1_5
TTO,1992,2021,PHC,INC,National,Fall 2024,TTO_2020_WB0,0,0,0.0772,,
TUN,2021,2021,NSHBCSL,CONS,Tunis,Fall 2024,TUN_2015_GAUL1_3015,0,0.0004,0.0386,1.7519582,TUN_2015_ADMx_248_3
TUN,2021,2021,NSHBCSL,CONS,Ariana & Ben Arous & Bizerte & Manouba & Nabeul & Zaghouan,Fall 2024,TUN_2015_GAULx_2,0,0.0167,0.1571,2.4825711,TUN_2015_ADMx_248_4
