"contcod","country","year","region","Dexpend","whole","group","Dinc","pop"
"AZE",13,2005,4,1,1,20,2473.67504882812,0.41949999332428
"BDI",31,1998,1,1,1,1,8341.955078125,0.314999997615814
"BDI",31,1998,1,1,1,2,15757.02734375,0.314999997615814
"BDI",31,1998,1,1,1,3,21215.341796875,0.314999997615814
"BDI",31,1998,1,1,1,4,26261.7109375,0.314999997615814
"BDI",31,1998,1,1,1,5,30484.181640625,0.314999997615814
"BDI",31,1998,1,1,1,6,34088.73046875,0.314999997615814
"BDI",31,1998,1,1,1,7,38002.23828125,0.314999997615814
"BDI",31,1998,1,1,1,8,41400.8125,0.314999997615814
"BDI",31,1998,1,1,1,9,45108.3515625,0.314999997615814
"BDI",31,1998,1,1,1,10,49948.7421875,0.314999997615814
"BDI",31,1998,1,1,1,11,55098.09765625,0.314999997615814
"BDI",31,1998,1,1,1,12,59732.51953125,0.314999997615814
"BDI",31,1998,1,1,1,13,64572.9140625,0.314999997615814
"BDI",31,1998,1,1,1,14,70649.1484375,0.314999997615814
"BDI",31,1998,1,1,1,15,77240.3203125,0.314999997615814
"BDI",31,1998,1,1,1,16,86715.140625,0.314999997615814
"BDI",31,1998,1,1,1,17,98455.6640625,0.314999997615814
"BDI",31,1998,1,1,1,18,113594.7734375,0.314999997615814
"BDI",31,1998,1,1,1,19,139341.546875,0.314999997615814
"BDI",31,1998,1,1,1,20,316685.3125,0.314999997615814
"BEL",19,1988,5,0,1,1,96421.28125,0.986699998378754
"BEL",19,1988,5,0,1,2,140509.984375,0.986699998378754
"BEL",19,1988,5,0,1,3,164532.890625,0.986699998378754
"BEL",19,1988,5,0,1,4,188349.84375,0.986699998378754
"BEL",19,1988,5,0,1,5,211597.40625,0.986699998378754
"BEL",19,1988,5,0,1,6,234590.5625,0.986699998378754
"BEL",19,1988,5,0,1,7,261891.703125,0.986699998378754
"BEL",19,1988,5,0,1,8,297884.46875,0.986699998378754
"BEL",19,1988,5,0,1,9,353349.3125,0.986699998378754
"BEL",19,1988,5,0,1,10,530544.375,0.986699998378754
"BEL",19,1993,5,0,1,1,113379.4609375,1.00499999523163
"BEL",19,1993,5,0,1,2,177177.578125,1.00499999523163
"BEL",19,1993,5,0,1,3,209121.359375,1.00499999523163
"BEL",19,1993,5,0,1,4,237761.109375,1.00499999523163
"BEL",19,1993,5,0,1,5,265657.9375,1.00499999523163
"BEL",19,1993,5,0,1,6,297550.125,1.00499999523163
"BEL",19,1993,5,0,1,7,331570.1875,1.00499999523163
"BEL",19,1993,5,0,1,8,374610.3125,1.00499999523163
"BEL",19,1993,5,0,1,9,440269.5625,1.00499999523163
"BEL",19,1993,5,0,1,10,619684,1.00499999523163
"BEL",19,1998,5,0,1,1,110678.6953125,1.02100002765656
"BEL",19,1998,5,0,1,2,205095,1.02100002765656
"BEL",19,1998,5,0,1,3,250433.6875,1.02100002765656
"BEL",19,1998,5,0,1,4,288330.90625,1.02100002765656
"BEL",19,1998,5,0,1,5,319476.28125,1.02100002765656
"BEL",19,1998,5,0,1,6,356865.28125,1.02100002765656
"BEL",19,1998,5,0,1,7,403910.09375,1.02100002765656
"BEL",19,1998,5,0,1,8,464966.6875,1.02100002765656
"BEL",19,1998,5,0,1,9,561198,1.02100002765656
"BEL",19,1998,5,0,1,10,866190.5625,1.02100002765656
"BEL",19,2002,5,0,1,1,3318,0.519999980926514
"BEL",19,2002,5,0,1,2,5333,0.519999980926514
"BEL",19,2002,5,0,1,3,6188,0.519999980926514
"BEL",19,2002,5,0,1,4,6885,0.519999980926514
"BEL",19,2002,5,0,1,5,7480,0.519999980926514
"BEL",19,2002,5,0,1,6,8064,0.519999980926514
"BEL",19,2002,5,0,1,7,8628,0.519999980926514
"BEL",19,2002,5,0,1,8,9148,0.519999980926514
"BEL",19,2002,5,0,1,9,9638,0.519999980926514
"BEL",19,2002,5,0,1,10,10131,0.519999980926514
"BEL",19,2002,5,0,1,11,10785,0.519999980926514
"BEL",19,2002,5,0,1,12,11357,0.519999980926514
"BEL",19,2002,5,0,1,13,11961,0.519999980926514
"BEL",19,2002,5,0,1,14,12760,0.519999980926514
"BEL",19,2002,5,0,1,15,13802,0.519999980926514
"BEL",19,2002,5,0,1,16,15031,0.519999980926514
"BEL",19,2002,5,0,1,17,16288,0.519999980926514
"BEL",19,2002,5,0,1,18,17943,0.519999980926514
"BEL",19,2002,5,0,1,19,20774,0.519999980926514
"BEL",19,2002,5,0,1,20,51239,0.519999980926514
"BEL",19,2005,5,0,1,1,3789.63549804688,0.519999980926514
"BEL",19,2005,5,0,1,2,5480.7314453125,0.519999980926514
"BEL",19,2005,5,0,1,3,6477.1591796875,0.519999980926514
"BEL",19,2005,5,0,1,4,7342.275390625,0.519999980926514
"BEL",19,2005,5,0,1,5,8012.8173828125,0.519999980926514
"BEL",19,2005,5,0,1,6,8621.5458984375,0.519999980926514
"BEL",19,2005,5,0,1,7,9171.0244140625,0.519999980926514
"BEL",19,2005,5,0,1,8,9761.30859375,0.519999980926514
"BEL",19,2005,5,0,1,9,10343.0380859375,0.519999980926514
"BEL",19,2005,5,0,1,10,11006.94140625,0.519999980926514
"BEL",19,2005,5,0,1,11,11708.595703125,0.519999980926514
"BEL",19,2005,5,0,1,12,12316.302734375,0.519999980926514
"BEL",19,2005,5,0,1,13,13150.6640625,0.519999980926514
"BEL",19,2005,5,0,1,14,14067.43359375,0.519999980926514
"BEL",19,2005,5,0,1,15,15124.5810546875,0.519999980926514
"BEL",19,2005,5,0,1,16,16452.51171875,0.519999980926514
"BEL",19,2005,5,0,1,17,18023.99609375,0.519999980926514
"BEL",19,2005,5,0,1,18,19828.216796875,0.519999980926514
"BEL",19,2005,5,0,1,19,23263.65625,0.519999980926514
"BEL",19,2005,5,0,1,20,40959.86328125,0.519999980926514
"BEN",21,2002,1,1,1,1,42134,0.330000013113022
"BEN",21,2002,1,1,1,2,55016,0.330000013113022
"BEN",21,2002,1,1,1,3,63421,0.330000013113022
"BEN",21,2002,1,1,1,4,71410,0.330000013113022
"BEN",21,2002,1,1,1,5,78669,0.330000013113022
"BEN",21,2002,1,1,1,6,84969,0.330000013113022
"BEN",21,2002,1,1,1,7,91944,0.330000013113022
"BEN",21,2002,1,1,1,8,99334,0.330000013113022
"BEN",21,2002,1,1,1,9,108118,0.330000013113022
"BEN",21,2002,1,1,1,10,116728,0.330000013113022
"BEN",21,2002,1,1,1,11,125570,0.330000013113022
"BEN",21,2002,1,1,1,12,135627,0.330000013113022
"BEN",21,2002,1,1,1,13,146740,0.330000013113022
"BEN",21,2002,1,1,1,14,159535,0.330000013113022
"BEN",21,2002,1,1,1,15,173936,0.330000013113022
"BEN",21,2002,1,1,1,16,195590,0.330000013113022
"BEN",21,2002,1,1,1,17,224015,0.330000013113022
"BEN",21,2002,1,1,1,18,261384,0.330000013113022
"BEN",21,2002,1,1,1,19,332624,0.330000013113022
"BEN",21,2002,1,1,1,20,581479,0.330000013113022
"BFA",30,1993,1,1,1,1,11124.1982421875,0.967999994754791
"BFA",30,1993,1,1,1,2,16264.607421875,0.967999994754791
"BFA",30,1993,1,1,1,3,19635.234375,0.967999994754791
"BFA",30,1993,1,1,1,4,23237.478515625,0.967999994754791
"BFA",30,1993,1,1,1,5,27182.419921875,0.967999994754791
"BFA",30,1993,1,1,1,6,32343.7734375,0.967999994754791
"BFA",30,1993,1,1,1,7,40101.5625,0.967999994754791
"BFA",30,1993,1,1,1,8,52591.7265625,0.967999994754791
"BFA",30,1993,1,1,1,9,76727.9375,0.967999994754791
"BFA",30,1993,1,1,1,10,195374.671875,0.967999994754791
"BFA",30,1998,1,1,1,1,25098.24609375,1.067999958992
"BFA",30,1998,1,1,1,2,38032.30859375,1.067999958992
"BFA",30,1998,1,1,1,3,48040.80859375,1.067999958992
"BFA",30,1998,1,1,1,4,57279.4296875,1.067999958992
"BFA",30,1998,1,1,1,5,68365.765625,1.067999958992
"BFA",30,1998,1,1,1,6,82223.6953125,1.067999958992
"BFA",30,1998,1,1,1,7,101932.7421875,1.067999958992
"BFA",30,1998,1,1,1,8,134575.859375,1.067999958992
"BFA",30,1998,1,1,1,9,204019.46875,1.067999958992
"BFA",30,1998,1,1,1,10,655479.875,1.067999958992
"BFA",30,2002,1,1,1,1,32495,0.630999982357025
"BFA",30,2002,1,1,1,2,42497,0.630999982357025
"BFA",30,2002,1,1,1,3,49982,0.630999982357025
"BFA",30,2002,1,1,1,4,56049,0.630999982357025
"BFA",30,2002,1,1,1,5,61490,0.630999982357025
"BFA",30,2002,1,1,1,6,66838,0.630999982357025
"BFA",30,2002,1,1,1,7,71715,0.630999982357025
"BFA",30,2002,1,1,1,8,76762,0.630999982357025
"BFA",30,2002,1,1,1,9,82119,0.630999982357025
"BFA",30,2002,1,1,1,10,88227,0.630999982357025
"BFA",30,2002,1,1,1,11,95024,0.630999982357025
"BFA",30,2002,1,1,1,12,102677,0.630999982357025
"BFA",30,2002,1,1,1,13,111184,0.630999982357025
"BFA",30,2002,1,1,1,14,121873,0.630999982357025
"BFA",30,2002,1,1,1,15,135061,0.630999982357025
"BFA",30,2002,1,1,1,16,151817,0.630999982357025
"BFA",30,2002,1,1,1,17,173229,0.630999982357025
"BFA",30,2002,1,1,1,18,205339,0.630999982357025
"BFA",30,2002,1,1,1,19,266361,0.630999982357025
"BFA",30,2002,1,1,1,20,497265,0.630999982357025
"BGD",16,1988,2,1,1,1,2267.86376953125,11.0699996948242
"BGD",16,1988,2,1,1,2,2883.56518554688,11.0699996948242
"BGD",16,1988,2,1,1,3,3396.06176757812,11.0699996948242
"BGD",16,1988,2,1,1,4,3886.50610351562,11.0699996948242
"BGD",16,1988,2,1,1,5,4361.072265625,11.0699996948242
"BGD",16,1988,2,1,1,6,4884.154296875,11.0699996948242
"BGD",16,1988,2,1,1,7,5489.27099609375,11.0699996948242
"BGD",16,1988,2,1,1,8,6301.67919921875,11.0699996948242
"BGD",16,1988,2,1,1,9,7642.4619140625,11.0699996948242
"BGD",16,1988,2,1,1,10,13399.0068359375,11.0699996948242
"BGD",16,1993,2,1,1,1,2007.03100585938,2.72083973884583
"BGD",16,1993,2,1,1,2,2719.26708984375,5.12692975997925
"BGD",16,1993,2,1,1,3,3312.28125,8.68813037872314
"BGD",16,1993,2,1,1,4,3913.83374023438,12.2327651977539
"BGD",16,1993,2,1,1,5,4494.83544921875,11.3185615539551
"BGD",16,1993,2,1,1,6,5087.00537109375,11.2635879516602
"BGD",16,1993,2,1,1,7,5680.54931640625,10.0370769500732
"BGD",16,1993,2,1,1,8,6562.12841796875,17.8188591003418
"BGD",16,1993,2,1,1,9,7757.58154296875,11.8443336486816
"BGD",16,1993,2,1,1,10,8971.236328125,7.67096042633057
"BGD",16,1993,2,1,1,11,10149.6787109375,4.62576389312744
"BGD",16,1993,2,1,1,12,11279.6044921875,3.10735869407654
"BGD",16,1993,2,1,1,13,13264.052734375,4.31875562667847
"BGD",16,1993,2,1,1,14,16454.998046875,1.57906949520111
"BGD",16,1993,2,1,1,15,20362.869140625,1.7992627620697
"BGD",16,1993,2,1,1,16,26455.080078125,0.58823424577713
"BGD",16,1993,2,1,1,17,34404.34375,0.459509760141373
"BGD",16,1998,2,1,1,1,3554.04223632812,6.23850011825562
"BGD",16,1998,2,1,1,2,4641.556640625,6.23850011825562
"BGD",16,1998,2,1,1,3,5190.919921875,6.23850011825562
"BGD",16,1998,2,1,1,4,5684.22509765625,6.23850011825562
"BGD",16,1998,2,1,1,5,6155.10791015625,6.23850011825562
"BGD",16,1998,2,1,1,6,6581.14453125,6.23850011825562
"BGD",16,1998,2,1,1,7,6973.54638671875,6.23850011825562
"BGD",16,1998,2,1,1,8,7354.7373046875,6.23850011825562
"BGD",16,1998,2,1,1,9,7758.35107421875,6.23850011825562
"BGD",16,1998,2,1,1,10,8240.4443359375,6.23850011825562
"BGD",16,1998,2,1,1,11,8756.173828125,6.23850011825562
"BGD",16,1998,2,1,1,12,9305.5361328125,6.23850011825562
"BGD",16,1998,2,1,1,13,9866.1103515625,6.23850011825562
"BGD",16,1998,2,1,1,14,10606.0693359375,6.23850011825562
"BGD",16,1998,2,1,1,15,11559.0458984375,6.23850011825562
"BGD",16,1998,2,1,1,16,12747.462890625,6.23850011825562
"BGD",16,1998,2,1,1,17,14429.1865234375,6.23850011825562
"BGD",16,1998,2,1,1,18,16738.75390625,6.23850011825562
"BGD",16,1998,2,1,1,19,20864.58203125,6.23850011825562
"BGD",16,1998,2,1,1,20,40170.765625,6.23850011825562
"BGD",16,2002,2,1,1,1,3830,7.19999980926514
"BGD",16,2002,2,1,1,2,4715,7.19999980926514
"BGD",16,2002,2,1,1,3,5268,7.19999980926514
"BGD",16,2002,2,1,1,4,5699,7.19999980926514
"BGD",16,2002,2,1,1,5,6098,7.19999980926514
"BGD",16,2002,2,1,1,6,6518,7.19999980926514
"BGD",16,2002,2,1,1,7,6938,7.19999980926514
"BGD",16,2002,2,1,1,8,7387,7.19999980926514
"BGD",16,2002,2,1,1,9,7878,7.19999980926514
"BGD",16,2002,2,1,1,10,8391,7.19999980926514
"BGD",16,2002,2,1,1,11,8903,7.19999980926514
"BGD",16,2002,2,1,1,12,9483,7.19999980926514
"BGD",16,2002,2,1,1,13,10174,7.19999980926514
"BGD",16,2002,2,1,1,14,11002,7.19999980926514
"BGD",16,2002,2,1,1,15,11970,7.19999980926514
"BGD",16,2002,2,1,1,16,13219,7.19999980926514
"BGD",16,2002,2,1,1,17,14928,7.19999980926514
"BGD",16,2002,2,1,1,18,17603,7.19999980926514
"BGD",16,2002,2,1,1,19,21531,7.19999980926514
"BGD",16,2002,2,1,1,20,34466,7.19999980926514
"BGD",16,2005,2,1,1,1,691.205688476562,7.66400003433228
"BGD",16,2005,2,1,1,2,914.825622558594,7.66400003433228
"BGD",16,2005,2,1,1,3,1084.16955566406,7.66400003433228
"BGD",16,2005,2,1,1,4,1216.59106445312,7.66400003433228
"BGD",16,2005,2,1,1,5,1349.71337890625,7.66400003433228
"BGD",16,2005,2,1,1,6,1481.24133300781,7.66400003433228
"BGD",16,2005,2,1,1,7,1618.611328125,7.66400003433228
"BGD",16,2005,2,1,1,8,1756.9072265625,7.66400003433228
"BGD",16,2005,2,1,1,9,1904.24548339844,7.66400003433228
"BGD",16,2005,2,1,1,10,2061.55078125,7.66400003433228
"BGD",16,2005,2,1,1,11,2233.32006835938,7.66400003433228
"BGD",16,2005,2,1,1,12,2430.38525390625,7.66400003433228
"BGD",16,2005,2,1,1,13,2679.677734375,7.66400003433228
"BGD",16,2005,2,1,1,14,2965.73217773438,7.66400003433228
"BGD",16,2005,2,1,1,15,3292.08764648438,7.66400003433228
"BGD",16,2005,2,1,1,16,3694.53051757812,7.66400003433228
"BGD",16,2005,2,1,1,17,4253.19189453125,7.66400003433228
"BGD",16,2005,2,1,1,18,5086.810546875,7.66400003433228
"BGD",16,2005,2,1,1,19,6617.484375,7.66400003433228
"BGD",16,2005,2,1,1,20,13449.9287109375,7.66400003433228
"BGD-R",1601,1988,2,1,0,1,1886.60949707031,5.66296911239624
"BGD-R",1601,1988,2,1,0,2,2590.94677734375,8.35032272338867
"BGD-R",1601,1988,2,1,0,3,3133.07836914062,12.3767032623291
"BGD-R",1601,1988,2,1,0,4,3705.93798828125,12.6649656295776
"BGD-R",1601,1988,2,1,0,5,4280.5107421875,12.6742639541626
"BGD-R",1601,1988,2,1,0,6,4851.42822265625,9.52197074890137
"BGD-R",1601,1988,2,1,0,7,5416.52001953125,7.42974138259888
"BGD-R",1601,1988,2,1,0,8,6226.1767578125,9.55916595458984
"BGD-R",1601,1988,2,1,0,9,7376.69287109375,6.0814151763916
"BGD-R",1601,1988,2,1,0,10,8469.7529296875,3.00351238250732
"BGD-R",1601,1988,2,1,0,11,9619.5830078125,2.20381569862366
"BGD-R",1601,1988,2,1,0,12,10782.4375,1.07866084575653
"BGD-R",1601,1988,2,1,0,13,12631.921875,1.27393555641174
"BGD-R",1601,1988,2,1,0,14,15453.611328125,0.409147202968597
"BGD-R",1601,1988,2,1,0,15,19150.181640625,0.455641210079193
"BGD-R",1601,1988,2,1,0,16,41333.37890625,0.241768807172775
"BGD-U",1600,1988,2,1,0,1,2040.36181640625,0.18951840698719
"BGD-U",1600,1988,2,1,0,2,2603.6259765625,0.492393612861633
"BGD-U",1600,1988,2,1,0,3,3165.0625,0.8661168217659
"BGD-U",1600,1988,2,1,0,4,3737.23657226562,1.51614725589752
"BGD-U",1600,1988,2,1,0,5,4290.44873046875,1.59230875968933
"BGD-U",1600,1988,2,1,0,6,4860.68115234375,1.58345282077789
"BGD-U",1600,1988,2,1,0,7,5411.26513671875,1.55511355400085
"BGD-U",1600,1988,2,1,0,8,6288.203125,2.24056792259216
"BGD-U",1600,1988,2,1,0,9,7342.53857421875,1.52500319480896
"BGD-U",1600,1988,2,1,0,10,8514.986328125,1.32662880420685
"BGD-U",1600,1988,2,1,0,11,9652.9384765625,1.08928799629211
"BGD-U",1600,1988,2,1,0,12,10901.1201171875,0.701395213603973
"BGD-U",1600,1988,2,1,0,13,12584.2880859375,1.04500794410706
"BGD-U",1600,1988,2,1,0,14,15652.94140625,0.828921616077423
"BGD-U",1600,1988,2,1,0,15,19476.53515625,0.871430397033691
"BGD-U",1600,1988,2,1,0,16,33917.50390625,0.288705587387085
"BGR",29,1988,4,0,1,1,859.159973144531,0.375541239976883
"BGR",29,1988,4,0,1,2,1249.26013183594,0.412645637989044
"BGR",29,1988,4,0,1,3,1454.18005371094,0.816296279430389
"BGR",29,1988,4,0,1,4,1683.5400390625,0.995071887969971
"BGR",29,1988,4,0,1,5,1901.6201171875,1.07040500640869
"BGR",29,1988,4,0,1,6,2129.10009765625,1.03892254829407
"BGR",29,1988,4,0,1,7,2355.63989257812,0.798306226730347
"BGR",29,1988,4,0,1,8,2581.23999023438,0.680246889591217
"BGR",29,1988,4,0,1,9,2810.59985351562,0.591421246528626
"BGR",29,1988,4,0,1,10,3907.580078125,2.2161431312561
"BGR",29,1993,4,0,1,1,5334.2001953125,0.601369976997376
"BGR",29,1993,4,0,1,2,10142.591796875,1.07569003105164
"BGR",29,1993,4,0,1,3,14030.5693359375,1.36366999149323
"BGR",29,1993,4,0,1,4,17899.517578125,1.37214004993439
"BGR",29,1993,4,0,1,5,21926.708984375,1.0587500333786
"BGR",29,1993,4,0,1,6,25919.84765625,0.787710011005402
"BGR",29,1993,4,0,1,7,29791.80078125,0.575959980487824
"BGR",29,1993,4,0,1,8,33814.984375,0.372680008411408
"BGR",29,1993,4,0,1,9,37790.09375,0.296449989080429
"BGR",29,1993,4,0,1,10,60371.8125,0.965579986572266
"BGR",29,1998,4,0,1,1,303.022705078125,0.828000009059906
"BGR",29,1998,4,0,1,2,497.974395751953,0.828000009059906
"BGR",29,1998,4,0,1,3,616.640686035156,0.828000009059906
"BGR",29,1998,4,0,1,4,720.473571777344,0.828000009059906
"BGR",29,1998,4,0,1,5,828.544677734375,0.828000009059906
"BGR",29,1998,4,0,1,6,956.216796875,0.828000009059906
"BGR",29,1998,4,0,1,7,1106.66857910156,0.828000009059906
"BGR",29,1998,4,0,1,8,1313.27502441406,0.828000009059906
"BGR",29,1998,4,0,1,9,1662.91662597656,0.828000009059906
"BGR",29,1998,4,0,1,10,3058.30444335938,0.828000009059906
"BGR",29,2002,4,0,1,1,535,0.400000005960464
"BGR",29,2002,4,0,1,2,754,0.400000005960464
"BGR",29,2002,4,0,1,3,883,0.400000005960464
"BGR",29,2002,4,0,1,4,992,0.400000005960464
"BGR",29,2002,4,0,1,5,1094,0.400000005960464
"BGR",29,2002,4,0,1,6,1173,0.400000005960464
"BGR",29,2002,4,0,1,7,1250,0.400000005960464
"BGR",29,2002,4,0,1,8,1335,0.400000005960464
"BGR",29,2002,4,0,1,9,1417,0.400000005960464
"BGR",29,2002,4,0,1,10,1512,0.400000005960464
"BGR",29,2002,4,0,1,11,1607,0.400000005960464
"BGR",29,2002,4,0,1,12,1709,0.400000005960464
"BGR",29,2002,4,0,1,13,1803,0.400000005960464
"BGR",29,2002,4,0,1,14,1918,0.400000005960464
"BGR",29,2002,4,0,1,15,2062,0.400000005960464
"BGR",29,2002,4,0,1,16,2222,0.400000005960464
"BGR",29,2002,4,0,1,17,2443,0.400000005960464
"BGR",29,2002,4,0,1,18,2724,0.400000005960464
"BGR",29,2002,4,0,1,19,3200,0.400000005960464
"BGR",29,2002,4,0,1,20,4460,0.400000005960464
"BGR",29,2005,4,1,1,1,661.398254394531,0.386999994516373
"BGR",29,2005,4,1,1,2,1044.15783691406,0.386999994516373
"BGR",29,2005,4,1,1,3,1366.48107910156,0.386999994516373
"BGR",29,2005,4,1,1,4,1599.74572753906,0.386999994516373
"BGR",29,2005,4,1,1,5,1767.19384765625,0.386999994516373
"BGR",29,2005,4,1,1,6,1942.20678710938,0.386999994516373
"BGR",29,2005,4,1,1,7,2107.55346679688,0.386999994516373
"BGR",29,2005,4,1,1,8,2271.8740234375,0.386999994516373
"BGR",29,2005,4,1,1,9,2429.74389648438,0.386999994516373
"BGR",29,2005,4,1,1,10,2590.716796875,0.386999994516373
"BGR",29,2005,4,1,1,11,2757.5810546875,0.386999994516373
"BGR",29,2005,4,1,1,12,2926.17114257812,0.386999994516373
"BGR",29,2005,4,1,1,13,3134.82788085938,0.386999994516373
"BGR",29,2005,4,1,1,14,3352.03344726562,0.386999994516373
"BGR",29,2005,4,1,1,15,3613.69799804688,0.386999994516373
"BGR",29,2005,4,1,1,16,3919.33520507812,0.386999994516373
"BGR",29,2005,4,1,1,17,4251.05029296875,0.386999994516373
"BGR",29,2005,4,1,1,18,4701.60205078125,0.386999994516373
"BGR",29,2005,4,1,1,19,5474.673828125,0.386999994516373
"BGR",29,2005,4,1,1,20,8003.55908203125,0.386999994516373
"BIH",25,1988,4,0,1,1,606192,0.0701149925589562
"BIH",25,1988,4,0,1,2,1148367.875,1.10558903217316
"BIH",25,1988,4,0,1,3,1763348,1.4721804857254
"BIH",25,1988,4,0,1,4,2451796,1.00365829467773
"BIH",25,1988,4,0,1,5,3122356,0.3975949883461
"BIH",25,1988,4,0,1,6,3865817.75,0.224281534552574
"BIH",25,1988,4,0,1,7,4584566,0.0621942542493343
"BIH",25,1988,4,0,1,8,5322468,0.0461546555161476
"BIH",25,1988,4,0,1,9,5861356,0.0255550183355808
"BIH",25,1988,4,0,1,10,7860867.5,0.0356767661869526
"BIH",25,1998,4,1,1,1,1036.1533203125,0.365000009536743
"BIH",25,1998,4,1,1,2,1472.62634277344,0.365000009536743
"BIH",25,1998,4,1,1,3,1762.84948730469,0.365000009536743
"BIH",25,1998,4,1,1,4,1997.66040039062,0.365000009536743
"BIH",25,1998,4,1,1,5,2229.67700195312,0.365000009536743
"BIH",25,1998,4,1,1,6,2485.83422851562,0.365000009536743
"BIH",25,1998,4,1,1,7,2805.48974609375,0.365000009536743
"BIH",25,1998,4,1,1,8,3186.279296875,0.365000009536743
"BIH",25,1998,4,1,1,9,3758.03515625,0.365000009536743
"BIH",25,1998,4,1,1,10,5577.93896484375,0.365000009536743
"BIH",25,2002,4,1,1,1,879,0.209999993443489
"BIH",25,2002,4,1,1,2,1222,0.209999993443489
"BIH",25,2002,4,1,1,3,1447,0.209999993443489
"BIH",25,2002,4,1,1,4,1672,0.209999993443489
"BIH",25,2002,4,1,1,5,1814,0.209999993443489
"BIH",25,2002,4,1,1,6,1951,0.209999993443489
"BIH",25,2002,4,1,1,7,2083,0.209999993443489
"BIH",25,2002,4,1,1,8,2188,0.209999993443489
"BIH",25,2002,4,1,1,9,2307,0.209999993443489
"BIH",25,2002,4,1,1,10,2457,0.209999993443489
"BIH",25,2002,4,1,1,11,2616,0.209999993443489
"BIH",25,2002,4,1,1,12,2775,0.209999993443489
"BIH",25,2002,4,1,1,13,2972,0.209999993443489
"BIH",25,2002,4,1,1,14,3177,0.209999993443489
"BIH",25,2002,4,1,1,15,3378,0.209999993443489
"BIH",25,2002,4,1,1,16,3671,0.209999993443489
"BIH",25,2002,4,1,1,17,4063,0.209999993443489
"BIH",25,2002,4,1,1,18,4610,0.209999993443489
"BIH",25,2002,4,1,1,19,5609,0.209999993443489
"BIH",25,2002,4,1,1,20,9599,0.209999993443489
"BIH",25,2005,4,1,1,1,947.433166503906,0.188999995589256
"BIH",25,2005,4,1,1,2,1343.11865234375,0.188999995589256
"BIH",25,2005,4,1,1,3,1618.6865234375,0.188999995589256
"BIH",25,2005,4,1,1,4,1822.74694824219,0.188999995589256
"BIH",25,2005,4,1,1,5,1980.30505371094,0.188999995589256
"BIH",25,2005,4,1,1,6,2115.69897460938,0.188999995589256
"BIH",25,2005,4,1,1,7,2264.50048828125,0.188999995589256
"BIH",25,2005,4,1,1,8,2416.91333007812,0.188999995589256
"BIH",25,2005,4,1,1,9,2577.42846679688,0.188999995589256
"BIH",25,2005,4,1,1,10,2729.76196289062,0.188999995589256
"BIH",25,2005,4,1,1,11,2895.91162109375,0.188999995589256
"BIH",25,2005,4,1,1,12,3087.69287109375,0.188999995589256
"BIH",25,2005,4,1,1,13,3290.1689453125,0.188999995589256
"BIH",25,2005,4,1,1,14,3532.28881835938,0.188999995589256
"BIH",25,2005,4,1,1,15,3814.736328125,0.188999995589256
"BIH",25,2005,4,1,1,16,4180.26123046875,0.188999995589256
"BIH",25,2005,4,1,1,17,4651.38134765625,0.188999995589256
"BIH",25,2005,4,1,1,18,5253.24951171875,0.188999995589256
"BIH",25,2005,4,1,1,19,6266.9716796875,0.188999995589256
"BIH",25,2005,4,1,1,20,9276.7421875,0.188999995589256
"BLR",18,1988,4,0,1,1,900,0.5067999958992
"BLR",18,1988,4,0,1,2,1050,1.30754399299622
"BLR",18,1988,4,0,1,3,1499.99987792969,3.73004794120789
"BLR",18,1988,4,0,1,4,2100,2.61508798599243
"BLR",18,1988,4,0,1,5,3084,1.97651994228363
"BLR",18,1993,4,0,1,1,146782.5,1.03600001335144
"BLR",18,1993,4,0,1,2,230959.53125,1.03600001335144
